date,campaign_id,creative_id,impressions,clicks,conversions,spend,revenue,currency
2026-07-22,C005,K012,14345,194,3,8300.5,9628.94,INR
2026-08-03,C002,K005,2069,108,7,122.69,564.51,USD
2026-07-22,C005,K014,13991,152,2,6461.71,8939.6,INR
2026-07-12,C006,K015,27174,172,0,57.17,0.0,USD
2026-07-08,C006,K016,52713,281,0,80.62,0.0,USD
2026-06-20,C004,K010,28934,280,5,137.5,144.57,USD
09/06/2026,C011,K025,2635,13,0,55.1,0.0,USD
2026-07-03,C009,K022,10155,136,3,5442.35,12025.7,INR
2026-07-11,C001,K003,1335,65,2,5798.44,11543.08,INR
2026-07-08,C005,K013,15198,202,5,8292.15,6533.29,INR
2026-08-03,C008,K020,20311,137,0,3702.89,0.0,INR
2026-08-02,C011,K025,1154,7,0,32.97,0.0,USD
2026-07-31,C005,K012,14141,196,3,9544.73,11500.49,INR
2026-08-09,C007,K017,2735,16,1,67.73,35.06,USD
2026-09-02,C014,K032,4365,64,2,3294.27,9588.1,INR
2026-06-28,C012,K028,972,40,1,3825.33,6994.65,INR
2026-08-01,C013,K030,73232,379,3,101.68,67.29,USD
2026-09-02,C008,K020,27458,159,0,3380.23,0.0,INR
2026-06-23,C002,K006,2048,109,5,122.28,433.48,USD
2026-07-30,C005,K013,10053,143,3,7402.44,11583.08,INR
2026-06-09,C001,K001,1226,1261,2,4382.79,10176.8,INR
2026-08-09,C006,K015,39751,244,0,77.8,0.0,USD
2026-08-29,C001,K003,1449,61,2,5457.23,13795.86,INR
2026-09-03,C003,K008,9857,106,3,5224.51,16653.62,INR
2026-09-01,C005,K014,18659,186,4,8889.55,9409.69,INR
2026-08-01,C003,K007,16186,170,4,7119.99,21614.28,INR
2026-07-04,C001,K002,849,42,2,4878.36,15810.99,INR
2026-06-15,C004,K010,16326,185,4,114.28,159.69,USD
2026-08-23,C004,K011,20057,225,4,144.12,221.51,USD
2026-07-07,C005,K012,18669,187,3,9099.1,10264.9,INR
2026-07-05,C003,K008,7752,101,2,4621.32,8776.88,INR
2026-08-16,C002,K004,1635,87,5,113.08,382.46,USD
2026-07-05,C013,K030,54886,323,3,108.46,72.2,USD
2026-07-01,C012,K027,1308,51,3,4672.87,7138.5,INR
2026-08-21,C006,K015,33342,221,0,63.95,0.0,USD
2026-06-15,C002,K006,2639,126,4,144.31,583.49,USD
2026-08-31,C012,K028,1097,43,2,4575.93,5684.14,INR
2026-08-27,C002,K005,3094,147,8,163.92,396.78,USD
2026-06-20,C009,K021,6184,93,3,4146.54,7309.63,INR
2026-07-04,C003,K007,12943,144,4,6571.71,9987.48,INR
2026-06-22,C002,K005,2515,109,6,146.2,386.89,USD
2026-06-16,C011,K026,1958,13,0,58.57,0.0,USD
2026-08-21,C011,K026,2685,18,0,71.38,0.0,USD
2026-06-19,C007,K017,5011,35,1,136.91,64.2,USD
2026-06-13,C011,K025,1081,7,0,34.07,0.0,USD
2026-06-24,C013,K029,41872,265,3,85.82,94.23,USD
2026-08-20,C006,K016,32418,213,0,73.59,0.0,USD
2026-08-29,C013,K029,38871,288,3,84.14,97.98,USD
2026-07-06,C013,K029,48967,237,3,79.63,84.31,USD
2026-07-06,C004,K009,12807,126,4,75.3,101.89,USD
2026-08-06,C009,K021,7232,83,2,4498.05,11413.67,INR
2026-06-23,C014,K031,5529,59,2,3076.12,8407.2,INR
2026-07-13,C011,K026,1532,11,0,52.27,0.0,USD
2026-08-12,C011,K025,2726,14,0,59.2,0.41,USD
2026-06-19,C007,K018,5056,30,1,123.61,74.34,USD
2026-07-31,C005,K014,16423,182,5,7163.47,10502.93,INR
2026-08-06,C005,K012,10950,157,4,7354.76,5533.55,INR
2026-08-28,C005,K014,10457,144,4,6447.82,8316.98,INR
2026-09-04,C014,K032,5994,79,0,4142.91,1383.96,INR
2026-07-07,C014,K031,5075,67,2,2736.02,5773.55,INR
2026-06-14,C004,K011,17928,176,5,98.02,150.9,USD
2026-06-24,C011,K026,1846,10,0,50.42,0.0,USD
2026-06-23,C008,K020,31355,163,1,4073.75,1525.41,INR
2026-06-28,C014,K032,7059,91,1,3974.84,,INR
2026-07-21,C002,K006,1998,104,5,128.58,361.8,USD
2026-06-22,C013,K030,37911,280,4,83.85,127.25,USD
2026-08-18,C005,K012,13741,193,5,9374.97,9161.13,INR
2026-06-27,C001,K002,833,41,3,3621.06,14132.22,INR
2026-07-21,C003,K008,12870,126,3,5970.67,12013.27,INR
2026-06-12,C004,K010,13567,177,5,106.69,139.5,USD
2026-07-27,C004,K009,11172,145,3,93.32,127.25,USD
2026-08-04,C014,K031,5604,68,2,3472.59,9059.24,INR
2026-08-21,C001,K001,886,38,2,4204.88,14547.6,INR
2026-06-24,C001,K001,937,44,2,4789.64,12847.36,INR
2026-08-15,C008,K020,20112,132,0,3786.88,0.0,INR
2026-07-17,C006,K016,51032,306,0,85.65,0.0,USD
2026-07-22,C007,K018,3606,23,1,116.44,56.77,USD
2026-08-14,C002,K005,2007,113,6,-36.97,366.82,USD
2026-07-01,C011,K025,2246,15,0,67.54,0.0,USD
2026-06-14,C007,K018,1843,12,0,51.34,0.0,USD
2026-07-15,C004,K010,22640,251,7,123.39,157.88,USD
2026-07-14,C014,K032,6276,93,2,3743.79,8099.48,INR
2026-08-04,C003,K008,8834,114,2,5454.71,9687.65,INR
2026-08-01,C005,K013,15942,162,3,8785.66,9967.84,INR
2026-08-21,C008,K019,24079,169,1,3584.19,733.15,INR
2026-07-28,C005,K012,13944,188,3,9378.17,10906.19,INR
2026-06-23,C003,K007,12228,128,2,5963.72,13305.06,INR
2026-08-19,C012,K027,869,48,2,4963.54,9118.16,INR
2026-06-21,C002,K004,1442,76,3,92.84,440.47,USD
2026-08-26,C001,K002,1386,54,3,4831.38,16081.9,INR
2026-07-31,C006,K015,30671,204,0,52.23,0.0,USD
2026-08-21,C004,K009,16126,170,3,83.98,86.74,USD
2026-07-17,C014,K032,7879,78,1,3471.78,7206.83,INR
2026-08-02,C002,K005,1708,96,5,130.5,479.16,USD
2026-07-24,C014,K032,5372,53,1,2881.43,7736.77,INR
2026-08-31,C001,K003,824,45,2,4647.76,10153.92,INR
2026-06-22,C009,K021,4008,60,1,3260.44,,INR
2026-08-27,C002,K006,2358,100,6,125.99,588.69,USD
2026-08-06,C009,K022,8483,96,2,5281.13,10150.77,INR
2026-08-07,C014,K032,5260,70,2,3621.6,8805.82,INR
2026-07-07,C008,K020,34144,168,1,4043.02,863.54,INR
2026-08-13,C001,K002,947,48,3,4783.95,9830.22,INR
2026-08-01,C002,K005,2492,124,6,169.87,685.34,USD
2026-08-05,C004,K009,11285,149,4,76.59,116.55,USD
2026-08-22,C001,K002,1249,55,3,4959.3,16027.82,INR
2026-08-26,C002,K004,1719,74,4,96.17,442.75,USD
2026-07-30,C012,K027,895,48,3,4310.61,7485.68,INR
2026-07-22,C005,K013,13181,193,3,7755.19,9416.99,INR
2026-09-04,C003,K008,7237,107,0,4817.46,977.62,INR
2026-08-21,C001,K002,1165,56,3,4817.9,15206.56,INR
2026-07-14,C007,K018,2819,20,1,107.2,32.23,USD
2026-07-05,C013,K029,49840,328,4,85.68,108.66,USD
2026-07-08,C001,K003,1115,50,3,4749.04,21584.08,INR
2026-07-06,C008,K019,16217,98,0,2833.62,0.0,INR
2026-06-27,C003,K007,8236,116,2,5228.01,9396.93,INR
2026-08-09,C001,K001,1354,59,3,5472.56,10580.38,INR
2026-08-28,C003,K007,10738,142,3,6851.1,19402.73,INR
2026-08-13,C011,K026,2029,12,0,53.82,0.0,USD
2026-07-04,C002,K004,1609,85,3,94.99,254.77,USD
2026-07-06,C011,K026,1826,13,0,60.37,0.0,USD
2026-08-05,C005,K013,8973,132,3,6554.9,9153.46,INR
2026-08-02,C014,K032,6610,74,1,3635.17,7965.87,INR
2026-07-01,C005,K012,14948,206,4,8607.03,7005.33,INR
2026-08-16,C005,K012,16582,179,4,8029.83,6110.6,INR
2026-08-05,C002,K006,2656,110,5,149.29,578.65,USD
2026-07-28,C004,K010,22165,240,6,136.26,255.16,USD
2026-08-24,C012,K028,1022,39,2,3719.47,4709.7,INR
2026-08-16,C013,K029,61127,330,3,106.25,148.13,USD
2026-07-10,C004,K010,14107,201,5,123.66,193.23,USD
2026-06-30,C099,K028,780,40,2,4205.04,6404.58,INR
2026-06-25,C004,K011,20396,197,4,117.85,136.34,USD
2026-08-25,C001,K003,1130,52,2,5398.65,10652.48,INR
2026-07-21,C002,K005,2027,99,4,126.37,635.66,USD
2026-07-13,C001,K002,867,38,2,4388.21,8759.45,INR
2026-07-09,C002,K006,2555,102,7,135.24,322.89,USD
2026-07-29,C013,K030,56725,346,2,109.08,135.44,USD
2026-08-01,C008,K019,22426,146,1,4061.59,1609.38,INR
2026-08-19,C001,K001,850,44,2,4948.99,12967.56,INR
2026-06-24,C012,K028,1068,44,2,4700.29,6501.03,INR
2026-07-25,C002,K005,2220,104,5,130.58,588.0,USD
2026-07-11,C005,K014,12971,161,4,6551.9,9107.58,INR
2026-08-01,C001,K003,1231,69,3,6422.23,17755.05,INR
2026-07-15,C001,K002,1338,50,3,4572.7,12277.96,INR
2026-08-10,C008,K020,26779,152,0,4019.75,556.2,INR
2026-09-01,C008,K019,15022,104,0,3046.93,0.0,INR
2026-07-08,C011,K026,1870,13,0,66.26,0.13,USD
2026-07-11,C011,K026,947,7,0,26.08,0.0,USD
2026-07-13,C005,K012,11597,143,2,6662.65,5450.86,INR
2026-07-02,C004,K011,15791,187,3,116.69,231.84,USD
2026-08-09,C004,K011,17642,241,4,138.19,204.8,USD
2026-07-01,C011,K026,2865,15,0,61.74,0.0,USD
2026-08-11,C005,K012,13655,162,3,8502.07,9539.3,INR
2026-08-16,C004,K010,20161,244,7,143.66,241.71,USD
2026-07-06,C002,K004,1450,70,4,83.81,424.81,USD
2026-06-24,C004,K010,13721,197,3,123.83,181.38,USD
2026-08-11,C014,K031,6331,61,2,2651.95,6940.33,INR
2026-07-16,C006,K015,30385,207,0,67.69,0.0,USD
2026-09-03,C004,K009,8382,121,2,78.41,157.21,USD
2026-08-30,C007,K017,2637,14,0,64.76,0.0,USD
2026-08-08,C005,K012,19791,220,4,10076.33,9804.34,INR
2026-07-25,C008,K020,25816,141,1,3439.79,637.86,INR
2026-08-16,C008,K020,26247,195,0,4312.17,0.0,INR
2026-08-16,C004,K009,11268,154,4,93.42,134.44,USD
2026-06-24,C004,K011,23183,229,5,117.44,237.66,USD
2026-07-01,C008,K019,19120,127,0,3439.15,0.0,INR
2026-07-07,C014,K032,4829,63,1,3179.87,6539.86,INR
2026-07-29,C013,K029,54036,287,4,90.07,109.9,USD
2026-06-27,C014,K032,4375,58,1,2956.32,4698.49,INR
2026-06-23,C004,K011,14859,178,5,98.18,203.8,USD
2026-06-25,C007,K018,3980,28,1,127.42,39.98,USD
2026-07-29,C006,K016,63195,309,0,86.41,0.0,USD
2026-08-05,C009,K022,10298,107,3,5666.67,12401.36,INR
2026-06-26,C012,K028,891,46,3,4645.43,8128.1,INR
2026-08-30,C012,K028,905,48,3,4918.62,9053.67,INR
2026-06-17,C001,K003,1437,52,3,4504.33,17921.94,INR
2026-07-04,C002,K006,3207,122,5,129.05,629.95,USD
2026-08-01,C009,K022,9734,137,4,6254.73,13144.79,INR
2026-07-01,C001,K001,1080,50,2,4416.35,15144.56,INR
2026-07-26,C006,K016,53944,327,0,87.21,0.0,USD
2026-07-17,C003,K007,15299,155,3,6263.73,9284.97,INR
2026-08-14,C014,K032,6787,82,2,3971.74,10931.3,INR
2026-07-15,C012,K027,705,33,2,3903.59,3739.6,INR
2026-08-08,C003,K007,13346,135,3,6922.36,11798.69,INR
2026-08-01,C011,K025,787,5,0,27.63,0.0,USD
2026-07-10,C004,K009,10446,115,2,68.14,105.39,USD
2026-07-24,C008,K020,32441,165,1,3740.9,678.58,INR
2026-09-01,C004,K011,18104,229,4,133.64,265.03,USD
2026-06-23,C007,K018,2901,21,1,95.66,58.61,USD
2026-09-03,C008,K019,24942,145,0,3716.31,0.0,INR
2026-09-04,C007,K018,4264,29,0,126.65,7.5,USD
2026-07-31,C013,K030,38444,269,3,90.02,111.63,USD
2026-08-02,C009,K022,9621,104,2,5518.22,8922.01,INR
2026-06-25,C001,K001,959,39,2,4136.34,12141.46,INR
2026-07-08,C004,K009,13154,175,5,87.76,85.46,USD
2026-08-13,C005,K014,20345,199,4,8007.19,9688.37,INR
2026-08-30,C003,K008,11163,152,4,6739.37,20775.11,INR
2026-08-18,C008,K019,21102,120,0,3280.01,0.0,INR
2026-08-15,C007,K017,2046,15,1,70.32,45.03,USD
2026-08-16,C003,K007,13640,160,3,7617.24,21956.21,INR
2026-07-07,C001,K003,1186,46,3,5138.1,22353.95,INR
2026-08-02,C008,K020,20160,141,0,3573.88,0.0,INR
2026-08-13,C005,K012,16511,241,5,9751.76,9201.46,INR
2026-09-02,C003,K007,10705,117,2,6306.99,15124.89,INR
2026-07-25,C003,K008,9802,137,3,5657.03,16418.28,INR
2026-07-13,C013,K029,36676,264,2,70.02,59.41,USD
2026-08-13,C007,K018,4655,25,1,110.54,71.16,USD
2026-07-27,C002,K006,3500,135,5,150.98,789.84,USD
2026-08-13,C005,K013,15962,180,5,8799.06,9709.94,INR
2026-07-21,C008,K019,14847,103,0,2891.02,0.0,INR
2026-07-05,C009,K021,8795,89,1,4598.02,11117.79,INR
2026-08-31,C006,K015,30797,190,0,60.07,0.0,USD
2026-08-16,C013,K030,61791,345,4,117.32,169.25,USD
2026-07-09,C099,K009,12056,164,5,78.2,141.73,USD
2026-06-18,C002,K005,2426,127,6,151.31,550.79,USD
2026-08-07,C007,K018,4055,28,1,115.13,31.45,USD
2026-08-14,C001,K001,817,38,2,4197.31,14732.08,INR
2026-08-28,C001,K001,1083,47,3,4191.47,17236.75,INR
2026-08-22,C005,K013,13353,181,4,7490.7,9085.46,INR
2026-08-08,C008,K020,29752,211,0,4713.44,0.0,INR
2026-07-02,C004,K010,20688,241,7,122.8,276.0,USD
2026-08-30,C005,K012,20293,199,5,9779.22,13883.3,INR
2026-07-02,C002,K006,2019,85,6,119.28,424.64,USD
2026-08-31,C010,K023,300,17,1,18.54,14.34,USD
2026-08-14,C011,K025,1928,14,0,69.33,0.0,USD
2026-07-30,C008,K019,32236,182,0,4052.38,0.0,INR
2026-08-03,C005,K013,15782,178,4,7344.64,6870.21,INR
2026-06-09,C003,K008,8253,120,3,5492.95,17878.45,INR
2026-07-05,C014,K031,5032,74,2,3056.13,3892.77,INR
2026-06-28,C002,K005,1986,106,7,137.88,543.44,USD
2026-07-12,C007,K017,2033,14,0,69.01,0.0,USD
2026-06-28,C009,K021,7678,93,2,4639.98,10737.14,INR
2026-08-26,C002,K005,2499,93,6,127.18,461.36,USD
2026-08-20,C004,K011,21038,215,5,128.71,125.41,USD
2026-08-24,C001,K002,1164,48,2,4382.42,17086.84,INR
2026-06-28,C004,K010,13670,205,6,106.27,180.43,USD
2026-08-03,C007,K018,3688,27,1,107.63,69.4,USD
2026-07-08,C007,K018,3572,22,1,101.22,63.34,USD
2026-07-21,C005,K012,18887,214,6,8960.11,7883.61,INR
2026-08-16,C006,K016,49688,341,0,97.25,0.0,USD
2026-07-10,C012,K028,783,40,2,4815.26,6100.42,INR
2026-08-10,C002,K004,1653,75,3,100.33,372.72,USD
2026-08-14,C013,K029,58434,303,3,84.53,67.29,USD
2026-07-10,C008,K020,21709,153,1,4095.43,1498.33,INR
2026-07-11,C014,K032,6283,79,2,3803.23,5781.0,INR
2026-08-30,C010,K024,256,14,1,18.65,8.76,USD
2026-08-31,C012,K027,1354,51,3,4380.44,5651.26,INR
2026-08-16,C012,K028,1155,55,3,5457.73,7909.1,INR
2026-09-02,C006,K015,31192,232,0,72.03,0.0,USD
2026-08-13,C012,K028,1113,54,3,4956.15,5096.24,INR
2026-08-15,C002,K004,1944,96,5,112.61,433.65,USD
2026-08-03,C005,K014,12730,169,4,8318.6,11794.82,INR
2026-06-23,C001,K003,990,47,2,4808.59,16410.97,INR
2026-06-30,C003,K007,8369,103,3,5352.81,15742.82,INR
2026-07-11,C005,K013,10391,156,4,8499.44,10683.13,INR
2026-08-01,C004,K011,17745,259,6,142.71,286.26,USD
2026-07-13,C009,K021,5364,79,2,4263.59,10183.46,INR
2026-08-04,C001,K002,1094,45,2,4908.77,12502.43,INR
2026-07-27,C013,K029,41461,242,2,74.86,103.12,USD
2026-07-07,C006,K016,53443,265,0,79.68,0.0,USD
2026-08-07,C005,K014,11627,127,3,6285.3,6050.55,INR
2026-06-30,C004,K011,13863,162,5,103.14,145.86,USD
2026-09-03,C006,K016,36256,244,0,85.67,0.0,USD
2026-07-02,C014,K031,4125,51,1,2677.61,7318.91,INR
2026-06-11,C002,K006,2228,109,6,127.08,680.51,USD
2026-06-27,C001,K003,918,45,2,5261.29,22144.49,INR
2026-07-29,C004,K009,12313,160,4,83.61,185.4,USD
2026-07-04,C012,K027,1116,45,2,4531.25,8250.21,INR
2026-08-20,C002,K004,1552,75,5,85.38,279.38,USD
2026-09-03,C010,K023,274,14,1,17.08,14.5,USD
2026-07-03,C001,K001,1035,41,2,4743.35,17093.65,INR
2026-06-22,C013,K029,45242,259,2,70.39,51.97,USD
2026-09-03,C012,K027,1242,47,2,4981.2,8292.41,INR
2026-07-27,C001,K003,1217,51,3,5843.69,19132.11,INR
2026-07-31,C004,K010,19215,283,5,144.05,324.6,USD
2026-08-19,C004,K011,18377,198,5,121.1,259.38,USD
2026-07-13,C006,K016,32042,201,0,67.58,0.0,USD
2026-07-21,C012,K027,817,43,2,4340.7,5020.51,INR
2026-08-02,C004,K010,17345,210,6,112.23,229.69,USD
2026-06-10,C002,K005,2831,102,6,129.68,325.7,USD
2026-09-01,C012,K027,884,46,2,4545.02,6224.17,INR
2026-08-20,C011,K026,2150,12,0,55.13,0.0,USD
2026-08-12,C013,K029,58373,332,4,92.18,102.45,USD
2026-07-02,C011,K026,1975,13,0,62.97,0.0,USD
2026-07-09,C013,K029,35105,209,2,70.93,63.0,USD
2026-07-13,C007,K017,5563,31,1,148.75,80.51,USD
2026-08-19,C006,K015,47439,230,0,59.52,0.0,USD
2026-07-26,C004,K010,27010,285,6,137.78,194.47,USD
2026-08-14,C006,K015,36737,199,0,58.1,0.0,USD
2026-07-10,C003,K008,8469,115,2,5454.33,10957.99,INR
2026-07-23,C005,K012,15478,176,3,7220.43,9055.3,INR
05/08/2026,C008,K020,20748,132,1,3958.42,1075.42,INR
2026-06-15,C003,K008,7949,94,2,4425.13,9591.47,INR
2026-07-05,C008,K019,25831,139,0,3221.48,0.0,INR
2026-07-02,C012,K028,904,35,2,3974.86,7344.34,INR
2026-07-12,C009,K022,12904,158,3,6321.64,16313.53,INR
2026-08-14,C001,K003,1252,64,3,5558.29,17768.3,INR
2026-07-25,C002,K006,2385,123,7,126.07,326.51,USD
2026-06-29,C001,K001,947,39,2,4444.99,19694.54,INR
2026-06-16,C012,K027,1010,43,2,4154.48,5561.68,INR
2026-08-06,C003,K008,8360,105,2,5245.35,16897.16,INR
2026-08-08,C005,K013,11757,175,4,9422.88,8489.63,INR
2026-06-10,C002,K006,2519,132,6,139.37,715.25,USD
2026-08-25,C002,K006,2014,99,5,135.06,682.82,USD
2026-06-30,C008,K019,27546,157,1,3489.95,852.46,INR
2026-08-09,C002,K006,2973,118,7,164.18,426.82,USD
2026-08-09,C014,K032,4725,63,1,3198.28,9492.8,INR
2026-07-29,C002,K004,2108,78,4,91.63,426.76,USD
2026-08-01,C005,K014,12378,168,3,8537.9,8982.15,INR
2026-08-11,C008,K020,25607,182,0,4353.21,0.0,INR
2026-08-18,C008,K020,29909,144,0,3288.05,0.0,INR
2026-06-10,C012,K028,832,45,3,4011.65,6642.73,USD
2026-08-12,C006,K015,37442,231,0,63.76,0.0,USD
2026-07-13,C014,K031,4997,61,2,2993.21,7404.45,INR
2026-08-10,C009,K021,5696,75,2,3555.32,4269.58,INR
2026-08-24,C013,K029,52400,295,4,85.96,88.28,USD
2026-09-02,C005,K012,16577,194,4,7798.78,6336.98,INR
2026-07-29,C011,K025,2021,14,0,68.02,0.0,USD
2026-08-09,C011,K025,971,7,0,26.95,0.0,USD
2026-06-26,C013,K030,39628,262,3,92.32,110.31,USD
2026-06-21,C013,K030,48334,355,4,115.38,116.66,USD
2026-07-26,C003,K007,11007,152,4,6222.71,13002.89,INR
2026-07-15,C007,K017,3840,27,1,137.15,71.85,USD
2026-08-30,C014,K031,8493,82,2,3199.35,7387.03,INR
2026-07-16,C005,K013,18893,205,6,7996.82,10592.72,INR
2026-08-22,C012,K027,1047,48,3,5414.24,4648.48,INR
2026-08-24,C011,K025,2726,15,0,68.82,0.0,USD
2026-07-18,C009,K022,10067,143,4,6252.06,7915.85,INR
2026-08-29,C002,K004,2505,95,6,100.65,275.54,USD
2026-06-17,C002,K005,2665,131,6,145.84,439.21,USD
2026-08-04,C011,K026,2506,18,0,68.14,0.0,USD
2026-09-03,C002,K005,3122,137,6,173.29,720.23,USD
2026-07-25,C009,K021,6635,97,2,4409.23,11462.14,INR
2026-08-18,C012,K028,773,39,2,3619.18,7039.07,INR
2026-08-06,C006,K016,40077,260,0,80.07,0.0,USD
2026-08-22,C004,K010,15780,190,3,123.1,225.41,USD
2026-07-22,C001,K001,849,40,2,4557.78,9168.81,INR
2026-07-17,C008,K020,23451,159,0,4090.46,0.0,INR
2026-06-18,C011,K025,1709,13,0,58.94,0.0,USD
2026-06-20,C002,K004,1466,77,3,100.21,282.87,USD
2026-08-07,C013,K029,51659,341,3,97.21,137.82,USD
2026-06-26,C013,K029,34917,206,1,71.34,47.74,USD
2026-07-25,C008,K019,19832,125,0,3548.71,0.0,INR
2026-07-31,C004,K011,14741,210,5,110.7,152.8,USD
2026-08-25,C005,K012,13778,201,5,8207.98,9103.79,INR
2026-07-04,C003,K008,9575,121,2,6309.62,18846.85,INR
2026-08-05,C004,K010,20275,239,6,115.2,207.62,USD
2026-07-06,C009,K021,7529,74,1,3735.88,7025.18,INR
2026-07-01,C003,K008,9542,92,2,4606.89,7702.56,INR
2026-08-24,C008,K020,19182,133,0,3826.76,0.0,INR
2026-06-25,C014,K032,4089,54,2,2896.42,5785.65,INR
2026-08-31,C008,K020,28810,174,1,4108.98,1087.3,INR
2026-07-15,C003,K007,13955,137,3,6591.0,21867.5,INR
2026-08-24,C001,K001,882,44,2,4360.24,9149.33,INR
2026-08-10,C003,K008,10622,121,3,5462.55,10894.97,INR
2026-06-16,C007,K017,6064,36,1,149.48,50.65,USD
2026-06-13,C009,K022,11748,116,3,5587.54,13527.59,INR
2026-07-14,C002,K004,1716,94,6,99.04,305.9,USD
2026-07-21,C001,K002,895,36,2,3909.96,11462.18,INR
2026-07-23,C009,K022,12273,124,2,5167.97,13084.47,INR
2026-07-26,C014,K031,7145,71,1,2967.73,5668.09,INR
2026-07-15,C004,K009,12165,148,3,75.46,99.21,USD
2026-09-01,C010,K024,347,17,1,21.92,18.39,USD
2026-08-22,C005,K014,9534,138,2,7292.36,6277.81,INR
2026-08-02,C012,K028,1056,57,3,4985.11,9307.78,INR
2026-08-26,C007,K018,3866,26,1,123.86,53.03,USD
2026-08-18,C005,K014,13290,160,3,7939.47,9017.2,INR
2026-07-24,C003,K007,9289,124,3,6610.03,19076.25,INR
2026-07-26,C001,K001,998,45,3,4219.13,14041.36,INR
2026-08-26,C008,K020,26796,165,0,3714.82,0.0,INR
2026-07-01,C014,K031,5443,61,1,2797.29,4803.57,INR
2026-08-27,C004,K011,16124,202,5,123.22,181.85,USD
2026-07-09,C014,K031,6744,71,1,3140.06,7304.55,INR
2026-08-11,C007,K017,4729,32,1,169.94,82.69,USD
2026-08-21,C002,K005,2300,118,7,159.98,717.74,USD
2026-08-04,C006,K016,57332,275,0,70.72,0.0,USD
2026-07-17,C013,K029,51806,254,2,75.2,85.53,USD
2026-08-30,C013,K029,70814,369,5,97.75,136.49,USD
2026-07-16,C002,K004,1591,1603,3,94.11,371.13,USD
2026-08-20,C011,K025,2480,13,0,60.82,0.0,USD
2026-08-31,C007,K017,6401,33,1,153.94,84.88,USD
2026-07-06,C002,K005,1880,88,6,116.53,461.51,USD
2026-08-18,C001,K003,896,43,3,4815.81,12642.14,INR
2026-08-06,C007,K018,3629,22,0,107.48,0.0,USD
2026-07-13,C008,K020,29933,160,0,3542.05,0.0,INR
2026-07-17,C002,K006,3571,136,7,154.07,802.0,USD
2026-07-11,C007,K017,2918,16,1,73.68,45.75,USD
2026-07-21,C011,K026,2767,16,0,68.04,0.0,USD
2026-07-07,C003,K008,12507,139,4,5822.61,17135.96,INR
2026-07-11,C002,K004,1723,65,3,89.4,225.63,USD
2026-08-26,C003,K007,11838,138,3,5949.07,12613.46,INR
2026-06-27,C002,K005,2135,115,5,132.24,632.31,USD
2026-08-06,C013,K029,50505,275,3,76.22,65.49,USD
2026-07-17,C007,K017,5665,32,1,137.57,38.85,USD
2026-06-20,C001,K003,980,38,2,4486.75,15006.19,INR
2026-07-31,C014,K032,7072,76,2,3033.43,5328.44,INR
2026-06-22,C008,K019,24350,163,0,3718.78,0.0,INR
2026-06-18,C007,K017,6562,35,1,143.11,76.62,USD
2026-06-25,C012,K028,802,36,2,3959.87,7535.67,INR
2026-09-03,C007,K017,5211,27,1,126.7,78.94,USD
2026-06-13,C012,K027,959,44,2,4273.28,6419.76,USD
2026-08-06,C012,K028,873,34,2,4013.08,6415.87,INR
2026-07-07,C004,K010,16251,237,4,127.56,157.73,USD
2026-07-06,C001,K001,1288,47,3,4231.3,14634.56,INR
2026-08-29,C007,K018,2195,13,0,61.71,0.0,USD
2026-06-14,C004,K009,14321,173,4,86.43,171.94,USD
2026-07-31,C011,K026,2308,13,0,51.63,0.0,USD
2026-06-17,C008,K019,18154,113,0,2902.01,0.0,INR
2026-07-05,C002,K005,2667,118,4,141.14,651.02,USD
2026-08-08,C001,K002,1170,48,3,5164.55,14538.54,INR
2026-08-13,C002,K006,2038,105,4,121.36,559.72,USD
2026-07-05,C005,K014,12053,157,4,8458.46,5597.01,INR
2026-06-16,C008,K019,21829,124,0,3578.3,0.0,INR
2026-07-24,C006,K016,45121,237,0,74.54,0.0,USD
2026-09-03,C004,K010,28757,287,8,147.82,186.42,USD
2026-06-16,C008,K020,24492,157,0,3431.45,0.0,INR
2026-09-02,C005,K014,14928,160,3,7696.22,8855.93,INR
2026-09-01,C003,K007,10570,151,4,6375.91,21473.38,INR
2026-06-15,C007,K018,3435,22,1,111.71,50.57,USD
2026-06-30,C002,K006,3015,125,4,148.57,788.22,USD
2026-07-14,C001,K001,947,38,2,3691.95,12386.86,INR
2026-06-11,C004,K010,17595,263,5,127.23,286.63,USD
2026-08-01,C007,K018,2323,11,0,55.06,0.0,USD
2026-07-29,C003,K007,10195,121,3,6563.07,20178.06,INR
2026-08-22,C003,K008,11351,141,4,5821.71,15879.29,INR
2026-08-20,C008,K020,22592,169,1,3822.43,1377.3,INR
2026-06-23,C013,K030,62879,309,3,92.37,69.2,USD
2026-08-09,C012,K027,754,40,2,4705.39,7028.02,INR
2026-07-16,C009,K022,6630,98,2,4891.62,8841.23,INR
2026-07-30,C006,K015,35268,216,0,66.69,0.0,USD
2026-07-08,C014,K032,5993,88,1,3548.66,7108.09,INR
2026-07-09,C007,K018,4143,21,1,104.46,61.8,USD
2026-08-10,C014,K031,4942,57,2,2632.08,,INR
2026-07-18,C007,K017,4233,21,1,81.56,45.41,USD
2026-08-17,C003,K007,14077,158,3,6523.91,12307.11,INR
2026-08-28,C006,K016,36324,210,0,73.03,0.0,USD
2026-08-08,C013,K029,30638,220,2,76.93,87.67,USD
2026-06-09,C008,K019,19200,137,1,3591.11,1496.11,INR
2026-08-05,C013,K030,52121,296,4,92.01,136.28,USD
